tweet_id,athlete_display_name,raw_content,gold_sentiment,final_sentiment,agreement_status
545322576340602880,Sarita Devi,"Sarita Devi banned for a year http://t.co/uCFlvbIeST [The Statesman]
 #Boxing",negative,negative,full_agreement
1394652567779434499,Sushil Kumar,"Wrestler murder case: No relief to Olympic medalist Sushil Kumar, court denies anticipatory bail | Delhi N... https://t.co/txmMUT3UeW",negative,negative,full_agreement
546161064853794817,Sarita Devi,Indian boxer Sarita Devi banned for one year http://t.co/kyAHQSnoqC,negative,negative,full_agreement
1672547350521450496,Sakshi Malik,@Humen2know @NadeemRamAli @SakshiMalik तुम आतंकी कानून का पालन करते ही कब हो ? कानून तो तुम्हारे चरणों में लेटा हुआ है ।,negative,negative,full_agreement
1762174832806965499,Harmanpreet Kaur,"🚆 Exciting news for travelers! Introducing IRCTC HDFC Bank Credit Card 🎫

Apply Here: https://t.co/PAWHUsZ0LE
💳 Welcome voucher worth Rs 500 on activation
🎟️ 5 Reward points for every Rs 100 spent on IRCTC & Rail Connect App
💰 Extra 5% Cashback on train ticket bookings via HDFC Bank SmartBuy
🔗 Link your Credit Card to UPI for seamless transactions! #IRCTC #HDFCBank #CreditCard #TravelRewards 🛤️🎉",neutral,neutral,majority_agreement
1454466000670257167,Virat Kohli,"Most T20I runs vs England

580 - Aaron Finch*
577 - Virat Kohli
467 - Martin Guptill
422 - Chris Gayle
390 - AB Devilliers

#T20WorldCup",positive,positive,majority_agreement
1670726026576658435,Sakshi Malik,"@SakshiMalik बेहनजी, आपके साथ, महाराष्ट्र, पंजाब, यूपी के कुस्तीगीर क्यो दिखाई नाही देते. शायद आप महाराष्ट्र के नरसिंग यादव जी को पेहचानती होगी, जब उनपर समय आया तब आप सब कहा थी..??
🙏🏿🙏🏿",negative,negative,full_agreement
1422129400569421825,Sushil Kumar,"Delhi Police files charge sheet against Olympic wrestler Sushil Kumar, others in Sagar Dhankar murder case.",negative,negative,full_agreement
1671774933855395840,Sakshi Malik,"@ajitanjum @Phogat_Vinesh @SakshiMalik @BajrangPunia 

Aap logo ki jaroorat hai....
Sab tractor le ke niklo delhi ki taraf....
Ajit ji ko tractor aati nahi hai...Unko  double seat bithaiye...

Jam ke virodh karna hai..Mandir dhwasth kar rahe hai..
Aap sab ko Bajrangbali ki kasam",negative,negative,full_agreement
540472500744761344,Sarita Devi,Sports Ministry urges AIBA to revoke ban on boxer Sarita Devi - Delhi Daily News: IBNLiveSports Ministry urges... http://t.co/AN94vzw669,positive,positive,full_agreement
540154665879339009,Sarita Devi,Suspension of Sarita Devi has created grave concern among people of my country &amp; sportspersons: Sports Min Sarbananda Sonowal writes to AIBA,positive,positive,full_agreement
889145146935300098,Harmanpreet Kaur,"RT CricketNDTV: Wicket! Harmanpreet Kaur Departs. India 138 for 3

#ENGWvINDW #WWC17Final #WWC17

Live: https://t.co/27kSUjY6Eu",negative,negative,majority_agreement
1454540608886874114,Virat Kohli,"After SRK bhakts next target for publicity is Virat Kohli
To hide the real issues they target the most branded celebrities #DiwaliAsPerViratKohli https://t.co/XzUPU2RNWG",negative,negative,full_agreement
1426444277320622080,Sushil Kumar,Sushil Kumar Varma,neutral,neutral,full_agreement
1773354910265819349,Virat Kohli,"🏕️🔥50CAL Bluetooth speaker, 320Watts, up to 78 hour battery, 340ft Bluetooth range, High Res Wifi, Guitar input and USB charge ports to charge your devices in the wild. Shop now:
https://t.co/yAh7bSsZwd

100+ reviews scoring 4.8/5.0 ★★★★★

#AmmoCanSpeaker #bluetoothspeaker",neutral,neutral,majority_agreement
324525291387121665,Vijender Singh,"Punjab police to seek court's intervention to take Vijender Singh's hair, nail ... http://t.co/E4i9TYgr1v",negative,negative,full_agreement
319568466187259906,Vijender Singh,Vijender Singh gives samples for dope tests boxer Ram Singh arrested http://t.co/uqiKjZ9pdn,negative,negative,full_agreement
1454384543054512133,Virat Kohli,@mufaddal_vohra Today Virat Kohli saying about everyone or what😂,positive,positive,majority_agreement
318551426974498816,Vijender Singh,"Vijender Singh took drugs 12 times, won’t be arrested for now: Police http://t.co/wohUcCsW1P",negative,negative,majority_agreement
1454476855038275585,Virat Kohli,@sailorsmoon Yeah Virat Kohli can never eat beef or be bullied by aussies.,negative,negative,majority_agreement
1673175355853795330,Sakshi Malik,@SoniaDehati @BajrangPunia @Phogat_Vinesh @somvir_rathee @DuttYogi @SakshiMalik HAMARI TRAIN CHHOOT GAYEE KUNKI HUM POTTY KAR RAHE THE. BATAYEN ISMEN TRAIN KA DOSH YAA MERA DOSH KI TRAIN JANE KE SAMAY HUM POTTY PE BAITHE THE. NOW I WILL CRY HAMARE LIYE FIR SE TRAIN CHALAOO. NAHIN TO HUM FIR SE ANDOLAN KARENGE. ... HAHAHAHAHA...,negative,negative,full_agreement
1454449645296361474,Virat Kohli,@Aakar__Patel @imVkohli Virat Kohli speaking starts a news cycle too. Shammi wont be complaining.,negative,negative,majority_agreement
537598458656346113,Sarita Devi,"Boxing India President requests AIBA to be lenient with Sarita Devi: New Delhi, Nov. 26 : Boxing India Preside... http://t.co/pS2Y5S65Pn",positive,positive,full_agreement
324242837384359936,Vijender Singh,Boxer Vijender Singh clears dope test: Boxer Vijender Singh emerged unscathed from a dope test on Tuesday but ... http://t.co/BILbbxVwtH,positive,positive,full_agreement
1409027655949815812,Sushil Kumar,"Delhi: Wrestler Sushil Kumar, gangster Kala Jathedi may soon bury the hatchet | Delhi News – Times of India https://t.co/uIl8VQLd39",negative,negative,full_agreement
892350554801930240,Harmanpreet Kaur,I added a video to a @YouTube playlist https://t.co/h0IQCAElEs Harmanpreet Kaur skip Women's Super League,neutral,neutral,majority_agreement
1396354329947242500,Sushil Kumar,"Sushil kumar को Delhi Police ने किया गिरफ्तार | Wrestler Sagar Murder Case | Punjab Tak
#SushilKumarArrested #SushilKumar #DelhiPolice  
@CPDelhi 

पूरी वीडियो देखने के लिए दिए गए लिंक पर क्लिक करें:- 
https://t.co/OiGw6FZgHm https://t.co/7b2A317mDh",negative,negative,full_agreement
319005684404465666,Vijender Singh,"Vijender Singh missed three drug tests last month, claims anti-doping agency http://t.co/QkS6j2jjyW",negative,negative,full_agreement
1453817769594609668,Virat Kohli,Virat Kohli net practice before t20 world cup 2021 match against new Zealand ishan kishan surprised watch video – विराट कोहली की शॉट प्रैक्टिस देख ईशान किशन का मुंह रह गया खुला का खुला https://t.co/QReVahr1CZ,positive,positive,full_agreement
1403218650593595395,Sushil Kumar,"Anirudh is also a wrestler by profession and had beaten Sagar Rana on the instructions of Prime accused Sushil Kumar.

#sushilkumararrested #chhatrasalstadium  
https://t.co/qKXww0hvXE",negative,negative,full_agreement
536474018283798529,Sarita Devi,"When a Mongolian was met with unfairness, the whole team walked out. Indian officials leave #SaritaDevi on her own #IStandWithSaritaDevi",negative,negative,majority_agreement
1672858360104755203,Sakshi Malik,@SoniaDehati @BajrangPunia @Phogat_Vinesh @somvir_rathee @DuttYogi @SakshiMalik योगेश्वर जी क्या बयान राजनीति से प्रेरित लगता ह,negative,negative,majority_agreement
1454298000835104772,Virat Kohli,"@ItsYash28 Oh he’s a gem for us 🙌🏽 I believe he was the 3rd highest ODI run scorer since 2015, behind the greats Virat Kohli and Rohit Sharma. Hope Ross carries on till 2023 ODI WC 🙏🏽",positive,positive,full_agreement
537393826315239425,Sarita Devi,Sachin Tendulkar to meet Sports Minister to discuss Sarita Devi ban: Sarita Devi lost the semifinals of the wo... http://t.co/WyABOFQlIB,neutral,neutral,majority_agreement
888769051396382720,Harmanpreet Kaur,@htTweets @therealkapildev #HarmanPreetKaur congratulations 4 such a wonderful inning to enter indian team to final,positive,positive,full_agreement
1445269311380205568,Sushil Kumar,"#सुशीलकुमार का अर्श से फ़र्श तक का सफ़र, क्या है सागर धनकड़ हत्याकांड का पूरा मामला
#Sushilkumar #Olympia 
@Natansh_Patel 
https://t.co/gnUUxF27GB",negative,negative,full_agreement
535063046129856513,Sarita Devi,"Sarita Devi controversy: Sachin Tendulkar writes to Sports Minister: Mumbai, Nov 19: Veteran boxer Sari... http://t.co/2KoHa0SNMU #india",neutral,neutral,majority_agreement
1673231547120459776,Sakshi Malik,"@SakshiMalik Jhut , Where is date and Receiving signature in it ?",neutral,neutral,majority_agreement
535301965178097664,Sarita Devi,Sachin Tendulkar urges government to support boxer Sarita Devi http://t.co/UPtDExhZ92,positive,positive,full_agreement
334595273986801664,Vijender Singh,Vijender Singh Most Desirable Men at No.34: http://t.co/3jhIMR0EiA via @YouTube,positive,positive,full_agreement
889074329484316673,Harmanpreet Kaur,Check out interesting trivia about Harmanpreet Kaur @ https://t.co/qYm7iaFxPm https://t.co/xhwblmud7I,positive,positive,majority_agreement
556131903359549440,Sarita Devi,"Sachin Tendulkar meets Sarita Devi, presents her autographed jersey - Times of India http://t.co/mECmLX3xG3",positive,positive,majority_agreement
335848860129841152,Vijender Singh,Aadmi khilona hai...,neutral,neutral,majority_agreement
545113331204644864,Sarita Devi,"Unacceptable decision by IBA. Sarita devi's behavior was emotional and she reacted in self respect, which any... http://t.co/ojYhcrstjq",negative,negative,majority_agreement
1672029092705882114,Sakshi Malik,"@MediaHarshVT @SakshiMalik @Phogat_Vinesh @BajrangPunia चच्चा आप  चुप ही रहो? आदरणीय कन्हैया कुमार जी सही बर्ताव किया आपके साथ? चापलूसी दलाली करोगे फिर ""इज्जत"" पाते रहोगे? बेटियों के साथ बलात्कार से
हुआ है, भाजपाई ने किया है और प्रधानमंत्री चुप रहें! थोड़ा तो तुम शर्म करो भारतीय पिता भी होंगे? @MediaHarshVT",negative,negative,full_agreement
1454089638822379524,Virat Kohli,"Virat Kohli - The Greatest ever. 

That's it, that's the tweet.",positive,positive,full_agreement
1394331217403645954,Sushil Kumar,"Delhi Police announces reward of INR 1 lakh for information on wrestler Sushil Kumar. The wrestler is accused of being involved in the murder of 23-year-old wrestler, Sagar Rana.

#wrestling #Sushil #DelhiPolice #indianwrestler @WrestlerSushil #SagarRana",negative,negative,full_agreement
1454356002468286470,Virat Kohli,India ready to match for #INDvsNZ #RohithSharma #ViratKohli #Cricket all the best #TeamIndia https://t.co/QtpxbEBX0z,positive,positive,majority_agreement
318720401234595840,Vijender Singh,"http://t.co/Nfx6YQlJjn: Sports Ministry asks NADA to test Vijender Singh: New Delhi, April 1: The Ministry of Y... http://t.co/ynqAEGWQLh",negative,negative,full_agreement
1674068877456687106,Sakshi Malik,@SakshiMalik #Security_For_BhimArmyChief,neutral,neutral,tie
343998853038620672,Vijender Singh,Boxer Vijender Singh to do social-thriller film - http://t.co/AZMZOT1nmX,positive,positive,tie
1673115245513158657,Sakshi Malik,@SakshiMalik कवन जरूरी रहल कि धरना-प्रदर्शन पर बैठ गयल रहलू लोग.....?,negative,negative,full_agreement
318957842520489984,Vijender Singh,"Heroin is levelled in Narcotics and we can check it only during the competition time : Director General, NADA. #VijenderSingh",negative,negative,full_agreement
1673174926969413633,Sakshi Malik,@SakshiMalik HAMARI TRAIN CHHOOT GAYEE KUNKI HUM POTTY KAR RAHE THE. BATAYEN ISMEN TRAIN KA DOSH YAA MERA DOSH KI TRAIN JANE KE SAMAY HUM POTTY PE BAITHE THE. NOW I WILL CRY HAMARE LIYE FIR SE TRAIN CHALAOO. NAHIN TO HUM FIR SE ANDOLAN KARENGE. ... HAHAHAHAHA...,negative,negative,full_agreement
1671012528858746888,Sakshi Malik,"नाबालिग पहलवान ने बयान बदल दिया, क्योंकि उसके परिवार को धमकाया गया था: साक्षी मलिक

https://t.co/eEKVwlJs3S…

#SakshiMalik #BrijBhushanSharanSingh #WrestlersProtest #POCSO #साक्षीमलिक #बृजभूषणशरणसिंह #पहलवानप्रदर्शन #पॉक्सो",negative,negative,full_agreement
1454530585829863428,Virat Kohli,"I think it was him who triggered this entire drama. After #ViratKohli press conference he invited Kohli fans with John Snow pic.

Had a real melt down. Ended with wishing everything bad for a fellow countryman @imVkohli.

People (fake supporters) had fun at his expense.",negative,negative,full_agreement
1454258301051363329,Virat Kohli,India Cricket Captain Virat Kohli has become the third most followed Sportspersons on Instagram with 164.1 Million followers. Cristiano Ronaldo &amp; Messi are ahead of him while Neymar is just behind him. https://t.co/QJL2mqN2SN,positive,positive,full_agreement
1394547877595127809,Sushil Kumar,"Delhi Police has announced a reward of Rs. 1 Lakh for the information of Wrestler Sushil kumar.
@DelhiPolice @police_haryana @BJP4India @INCIndia #olmypics #wrestler #murder @AAPDelhi #games https://t.co/41upNSoV0y",negative,negative,full_agreement
1674096358071091200,Sakshi Malik,@SakshiMalik आप सब अब राजनीति सीख लिया है।,negative,negative,majority_agreement
545545716156755968,Sarita Devi,Boxer Sarita Devi banned for one year http://t.co/DRnsLLdwvC,negative,negative,full_agreement
1454354728922583040,Virat Kohli,"ہور کچھ میرے لائق، نام یاد رکھیے گا، آصف علی

Hor Kch Mere Laik ? Remember The Name Asif Ali | Babar Azam Ne Virat Kohli Ko Pechy Chor Dia 

#PublicNewsLive #PublicNews  
#PakvsAfg  #CongratulationsPakistan, #MehngaPakistanNaManzoor 
#AsifAli #T20WorldCup https://t.co/zgicOSrjol",negative,negative,full_agreement
558266772873547777,Sarita Devi,@navin_19 nothing much :) was surprised (not saying he is wrong) by his statement for Sarita Devi incident..!,negative,negative,majority_agreement
319669194176200704,Vijender Singh,India Olympic boxer takes dope test: India's Olympics medal-winning boxer Vijender Singh takes a dope test aft... http://t.co/7K2Y5MbRBh,negative,negative,majority_agreement
889144310167482369,Harmanpreet Kaur,No raised bat from Harmanpreet Kaur as she reaches her half-century. She knows job's far from over. #WWC17,positive,positive,majority_agreement
555658493164675072,Sarita Devi,Sachin Tendulkar meets Sarita Devi: Sachin Tendulkar met Sarita Devi and gave her an autographed t-shirt. http://t.co/eb57YrA9wo,positive,positive,majority_agreement
318544178567057408,Vijender Singh,Nowadays even Indian boxers @vijendersingh @ram singh are not fit for boxing they need drugs to won the match what's the f... Fitness,negative,negative,full_agreement
1673238586723008512,Sakshi Malik,फ्लाईट से #MSDhoni  का वीडियो हुआ वायरल गेम खेलते नजर आये धोनी एयरहोस्टेस  ने धोनी को दिया चॉकलेट और पकडे एक चिट्ठी साथ में साक्षी धोनी भी आई नजर..  #ViralVideos #MSDhoni𓃵  #SakshiMalik #asiannews #IPL #CricketTwitter #airhostess https://t.co/3zeahPtVUT,neutral,neutral,majority_agreement
1396754152420626439,Sushil Kumar,Railways set to suspend wrestler Sushil Kumar arrested in murder case https://t.co/dDsEyldKAZ,negative,negative,full_agreement
547781690861428737,Sarita Devi,Sarita Devi's suspension: High Court seeks Boxing India's response - Daily News &amp; Analysis http://t.co/XYY7xn9B7h,neutral,neutral,majority_agreement
1435989155796844550,Sushil Kumar,"BJP Rajya Sabha MP Sushil Kumar Modi today said that India would become self-reliant in the edible oil sector through Rs 11,000 crore palm oil mission.
#BJP",positive,positive,full_agreement
1397150863228116993,Sushil Kumar,Indian wrestling legend and two time Olympic medalist Sushil Kumar arrested over death of fellow wrestler https://t.co/kN7mEL4Tww,negative,negative,full_agreement
540316357070311425,Sarita Devi,"Government writes to AIBA, requests leniency for Sarita Devi:  http://t.co/SbdboCh4bd",positive,positive,full_agreement
540108772929048576,Sarita Devi,Sarita Devi Ban: Sports Ministry Writes to International Boxing Association ... - http://t.co/WkriPshtur http://t.co/9N6KW854vf,neutral,neutral,majority_agreement
889135446323859456,Harmanpreet Kaur,What a six... #HarmanPreetKaur,positive,positive,full_agreement
889139743606353920,Harmanpreet Kaur,#HarmanPreetKaur keep it up...  Kaur...  Ab toh cup hamara he hai😘😘,positive,positive,full_agreement
889144966152433664,Harmanpreet Kaur,"Congrets Harmanpreet Kaur for 10th ODI Fifty...
#WWC17Final",positive,positive,full_agreement
1396776108733784066,Sushil Kumar,"Wrestler murder case: Railway set to suspend arrested wrestler Sushil Kumar
@WrestlerSushil
#SushilKumarArrested
#SushilKumar

https://t.co/3N2eLfHVgC",negative,negative,full_agreement
892348839088144384,Harmanpreet Kaur,Injury rested Harmanpreet Kaur from Women’s Super League https://t.co/1wW0pgqwcl #cricmagic https://t.co/2ihpPNS9kW,negative,negative,majority_agreement
1445014527016321027,Sushil Kumar,Olympic wrestler Sushil Kumar seeks bail in Chhatrasal Stadium murder case https://t.co/kGqHwEtIrd,negative,negative,full_agreement
893454154106105859,Harmanpreet Kaur,"Harmanpreet Kaur, @imharmanpreet is now trending in #Indianapolis

https://t.co/Z7s80BHdDu https://t.co/ubZzoLGp3u",positive,positive,full_agreement
318857630816821248,Vijender Singh,Boxer Vijender Singh should be in lab for 24 hours: Cops http://t.co/DofaI0BwNb,negative,negative,majority_agreement
537556165924626432,Sarita Devi,We just want the entire nation to be behind Sarita Devi &amp; move forward in the right direction @sachin_rt http://t.co/nbHSa9gc9q,positive,positive,full_agreement
1674295557677006849,Sakshi Malik,@SakshiMalik अरे भाई इतने दिनों से सुरक्षा माँग रहा था नही मिली तो उसके लिये भाई ने एक पुराने तरीक़े को अपनाया।😂😂😂,negative,negative,full_agreement
318805140142432256,Vijender Singh,"Can't test Vijender Singh for heroine, says anti-doping agency: Just hours after the Sports Ministry asked the... http://t.co/XjoBhWzUG1",positive,positive,tie
889144860124598272,Harmanpreet Kaur,"Century against 6 time champions in Semi finals

Now half century against 3 time champions in finals

Remember the name HarmanPreet Kaur",positive,positive,full_agreement
319749065648795649,Vijender Singh,Indian Boxing icon Vijender Singh submits samples for doping test: Sports News: New Delhi: Box... http://t.co/pvxCQIHN2N #boxing #sports,neutral,neutral,majority_agreement
1454435203842117634,Virat Kohli,"Virat Kohli releases a statement in support of teammate Shami.

My opinion**: This is a strong, clear statement from the Captain of the Team who is also a role model for many young people across the country. This is the kind of hero we need. @imVkohli https://t.co/qxF2mMkEft",positive,positive,full_agreement
1674282518583947266,Sakshi Malik,"@SakshiMalik राजनीती गलत है मैडम!
आजकल की जनता सब जानती है, विडंबना है कि तुम जैसे कुछ स्वार्थी लोग देश के लिए खेले हो, जिस देश के लिए खेले उसी देश की सत्यानाश करने पर तुले हो केवल राजनीति के चक्र में, shame on you all",negative,negative,full_agreement
1454472434803896325,Virat Kohli,"खूब पटाखे जलाना है, धूम-धाम से दिवाली मनाना है।",positive,positive,majority_agreement
890521992352235520,Harmanpreet Kaur,@HarmanpreetKaur and #MithaliRaj will be given post of Gazetted Officer in Railways.,positive,positive,full_agreement
537588740651118593,Sarita Devi,Thankyou Sachin Tendulkar ji. @airnewsalerts : @sachin_rt appeals to India to back banned Boxer Sarita Devi. http://t.co/J2Sc4M4J5D,positive,positive,full_agreement
1397102180755296257,Sushil Kumar,"Crime Branch brings Sushil Kumar to Chhatrasal Stadium, flat in Delhi for investigation

#SushilKumar #Wrestler #DelhiPolice #CrimeBranch #ChhatrasalStadium #Delhi #Investigation

https://t.co/WbKGquTPMb",negative,negative,full_agreement
324164335733702656,Vijender Singh,"@VivaSport : India's Singh cleared in drug test: MUMBAI (Reuters) - India's boxing pin-up boy Vijender Singh, ... http://t.co/K2rwookyxm",positive,positive,full_agreement
889109568801976320,Harmanpreet Kaur,@maheshjain86 @virendersehwag sirji ki fan h pajii... #HarmanPreetKaur,positive,positive,full_agreement
